date,value
2020-10-01,57517.0
2021-01-01,58450.0
2021-04-01,58255.0
2021-07-01,59274.0
2021-10-01,60011.0
2022-01-01,60447.0
2022-04-01,60933.0
2022-07-01,61020.0
2022-10-01,60539.0
2023-01-01,60840.0
2023-04-01,60591.0
2023-07-01,60134.0
2023-10-01,59543.0
2024-01-01,59598.0
2024-04-01,59695.0
2024-07-01,59787.0
2024-10-01,59870.0
2025-01-01,60077.0
2025-04-01,59754.0
2025-07-01,60071.0
