date,population,employment,avg_weekly_earnings,gdp_monthly,cpi_all_items,participation_rate,usdcad,overnight_rate,bond_yield_10yr
2010-01-31,-0.8248221353873553,0.052100417568548545,0.6499478564006467,0.42196595881061727,0.20914535872121734,-0.28915600658384105,,-0.07060391761396519,0.4359675134233825
2010-02-28,,-0.1724589196793559,-0.5875489131391253,0.3321159716097186,0.6551010286718827,-0.28915600658384105,,-0.07060391761396519,-0.3160970226073116
2010-03-31,,0.15612235845685984,-0.11719577355859437,0.3017109492321815,-0.4656363311377891,0.30704194513542,,-0.07060391761396519,0.4240677182466022
2010-04-30,-0.33232291632973265,0.3043932500342971,-0.5875489131391253,-0.3057406972700183,0.42746888875275657,0.30704194513542,,-0.07060391761396519,1.0760845452652361
2010-05-31,,-0.009152312448097718,-1.2379229535813745,0.2724300225941196,0.20217386554122757,0.008942969275789482,,-0.07060391761396519,-1.2592267986709873
2010-06-30,,0.37275929638753835,-0.8864827373922498,0.0944512958487748,-0.6880481333046062,0.30704194513546235,,1.7121450021386555,-0.8157784079727973
2010-07-31,0.20398633865103805,-0.050802513181852166,-1.2472425620432293,-0.020593746302000702,0.8659736718641619,0.008942969275789482,,0.6587024586484708,-0.6118556981789776
2010-08-31,,0.03679788704185223,-0.1131641731596103,0.14484344649012784,-0.6870956201165048,0.30704194513542,,0.9828386258762196,-1.3240402186723204
2010-09-30,,-0.150715982138939,2.368710596761008,-0.17009061451763163,-0.0229072776270674,-0.28915600658384105,,1.3069747931039695,-0.3552791214124498
2010-10-31,0.3745762141809748,-0.21728354510856945,-0.29381860379803315,0.3671258524504283,0.6378809397251882,-0.5872549824435139,,0.334566291420721,-0.6288440449000409
2010-11-30,,0.16130721353605085,0.639204778997361,0.3240091650819909,-0.24549693591021882,-0.28915600658384105,,-0.07060391761396519,1.5200442072036684
2010-12-31,,0.05159177915331698,-0.6432632212115141,0.5540398013840309,-0.4656363311377891,0.30704194513542,,-0.07060391761396519,1.0923582000610998
2011-01-31,-1.0913869324467904,0.3170094086858216,0.9229209564116158,0.1808595663333677,0.19365948910619804,0.605140920995093,,-0.07060391761396519,0.31707410603239666
2011-02-28,,-0.20580550965203004,-0.23702718023260017,-0.3379782118353198,0.19198260093665465,-0.2891560065838834,,-0.07060391761396519,0.9882540432727263
2011-03-31,,-0.1340391581509195,0.10803287351855191,0.15648484255736692,2.3648745927486634,-0.28915600658384105,,-0.07060391761396519,-0.8335444537858929
2011-04-30,-0.6218975809764757,0.1800484537280636,-0.4673276621833522,-0.14728240676033838,0.39909258217801585,0.30704194513542,,-0.07060391761396519,0.39359618134090557
2011-05-31,,-0.3471341633500392,-1.3913646697748698,-0.3874358678331219,1.2551933427658442,-0.8853539583031446,,-0.07060391761396519,-0.9794695102151181
2011-06-30,,0.0721229815620677,-0.9330373807852029,0.27752541512720763,-2.1864660050414213,0.30704194513546235,,-0.07060391761396519,-0.9105903960426889
