date,immigrants,unemployment_rate,avg_weekly_earnings,cpi_all_items,manufacturing_sales,participation_rate,usdcad,overnight_rate,bond_yield_10yr
2004-11-30,,0.24313035272297553,0.3767269993843069,0.5155933250103305,,0.30704194513542,,,-0.3387661481637006
2004-12-31,,-0.23673218554605513,-0.13440229125626282,-0.9557856799684901,,0.008942969275789482,,,-0.9112158874536279
2005-01-31,0.7081844699707724,-0.47666345468056626,1.6653495593090717,-0.7110598940127917,,-0.5872549824435139,,,-0.3083547557639252
2005-02-28,,0.2431303527229734,-0.6387926843920395,0.5146632472775078,,0.30704194513546235,,,-0.28248443100755727
2005-03-31,,-0.236732185546053,0.14846823395538286,0.9978791089435307,,-0.5872549824435139,,,0.9236006173901876
2005-04-30,1.2472004354738886,-0.47666345468056837,-0.06700336248405236,0.26302653932760356,,-0.2891560065838834,,,-0.9117162805823782
2005-05-31,,0.7229928909920019,-1.9293612634890307,-0.22320433580874455,,0.30704194513546235,,,-0.6552648020980365
2005-06-30,,-0.47666345468056837,-0.20825197844545942,0.01854677679217937,,-0.2891560065838834,,,-1.381335231914186
2005-07-31,0.06343575854711964,-0.236732185546053,-1.2918953082736029,0.017641761109649868,,0.008942969275789482,,,0.4504664043289064
2005-08-31,,0.0031990835884601904,0.5151095228598247,0.4982182951527181,,0.30704194513546235,,,0.1593877213350733
2005-09-30,,0.0031990835884601904,2.640982397392404,1.6899883243838723,,-0.2891560065838834,,,-0.2615805080540281
2005-10-31,-1.4764588222757182,0.0031990835884601904,-0.14106045243961568,-1.6609861443849865,,0.30704194513546235,,,1.0695152537336667
2005-11-30,,-0.9565259929495968,0.4896083434912859,-0.94532794197131,,-0.5872549824435139,,,0.38587816123550955
2005-12-31,,0.7229928909920019,-0.35237234334885614,-0.705816287169488,,0.008942969275789482,,,-0.3439952563591416
2006-01-31,-0.047495460813311526,0.24313035272297553,2.142749053548715,0.972108082112106,,0.605140920995093,,,-0.030799197074556944
2006-02-28,,-0.23673218554605513,0.12752096461779752,-0.9439966971474139,,-0.2891560065838834,,,0.8529200879542602
2006-03-31,,-0.236732185546053,0.8060836416001157,0.9667978262235534,,0.30704194513546235,,,0.2091534497059796
2006-04-30,0.9311188953082266,0.0031990835884601904,0.3244927928242587,0.9589055869691305,,0.30704194513542,,,1.2879569503126695
2006-05-31,,-0.7165947238150815,-1.4369788788623192,0.7155155817464106,,0.008942969275789482,,,-0.05560289437228295
2006-06-30,,0.2431303527229734,-0.6930928113032893,-0.9374497906692371,,-0.28915600658384105,,,0.27996995553558784
2006-07-31,0.13566471345612616,0.4830616218574887,-0.693948248977082,-0.22962197967383796,,0.30704194513542,,,0.0535170451198047
2006-08-31,,0.0031990835884601904,0.8733081245054266,0.005747033843972213,,-0.28915600658384105,,,-1.0671884256849786
2006-09-30,,0.0031990835884601904,1.9997417670106163,-1.8823725009362027,,0.008942969275789482,,,-1.026056110501737
2006-10-31,-0.8938915688459433,-0.47666345468056837,0.5110159351322457,-0.9396120900422292,,-0.2891560065838834,,,0.2584530509993391
2006-11-30,,0.4830616218574887,0.044274035990260203,0.008339427766638466,,0.30704194513546235,,,-0.5809564224786714
2006-12-31,,-0.47666345468056837,-0.7490187226879869,0.007472134036282608,,0.008942969275789482,,,-0.15364702700668925
2007-01-31,-0.92739426941226,0.24313035272297553,0.6370837396968249,-0.4656363311377891,,0.605140920995093,,,0.9370124700647106
2007-02-28,,-0.23673218554605513,-0.35237234334885614,1.4181876970635159,,0.008942969275789482,,,0.013322967052963965
2007-03-31,,0.0031990835884601904,-0.02414634157640406,1.6373877681370836,,0.30704194513542,,,-0.3754824939857286
2007-04-30,1.1354946549394571,0.0031990835884601904,0.040456452417982056,0.6953611476050156,,-0.28915600658384105,,,0.7641378370858023
2007-05-31,,-0.236732185546053,-0.41776509238301357,0.690171154962158,,-0.2891560065838834,,,0.7389180233968071
2007-06-30,,-0.23673218554605513,-0.35237234334885614,-0.9273394968185914,,0.30704194513546235,,,1.888483667902243
2007-07-31,0.664732082395947,-0.236732185546053,-0.6798083900815367,-0.23468168954135563,,0.30704194513542,,,-0.09382371164061384
2007-08-31,,0.0031990835884601904,0.8227275779239602,-1.1591200836954327,,0.008942969275789482,,,-0.8943276193583147
2007-09-30,,0.0031990835884601904,2.541725218935152,-0.003107220176566331,,0.008942969275789482,,,-0.3796996229194722
2007-10-31,-1.1946403376371921,0.0031990835884601904,-0.22516372094758133,-1.1597406515569075,,0.30704194513542,,,0.07533550235732858
2007-11-30,,0.2431303527229734,-0.16178214863121212,0.2284679892812995,,0.30704194513546235,,,-1.356315575476696
2007-12-31,,0.24313035272297553,-0.5429625380664828,-0.23468168954135563,,0.008942969275789482,,,-0.5722653839266945
2008-01-31,-0.23140768954468474,-0.23673218554605513,0.7871843476105592,-0.9277521004034246,,0.008942969275789482,,,-0.930415181709349
2008-02-29,,0.0031990835884601904,-0.2263421242887372,0.4577707363593356,,0.008942969275789482,,,-0.07836156396223748
2008-03-31,,0.24313035272297553,-0.6045496384344002,0.4544845832629913,,0.008942969275789482,,,-1.8053933888733167
2008-04-30,1.1890631461842736,0.0031990835884601904,0.4655006180996062,1.5927410478182036,,-0.2891560065838834,,,0.7297232996560227
2008-05-31,,0.0031990835884601904,-0.28966221928566516,2.028105705265251,,0.008942969275789482,,,-0.003377653619060826
2008-06-30,,-0.23673218554605513,-0.47782151014080965,1.333005385520628,,-0.28915600658384105,,,0.8391592769136346
2008-07-31,0.10895524793454879,0.24313035272297553,-1.1706236892021609,0.4290140565737614,,-0.28915600658384105,,,-0.0168882680953088
2008-08-31,,0.0031990835884601904,0.21463311070123345,-0.9125745652902589,,0.008942969275789482,,,-0.8804041805508498
2008-09-30,,0.2431303527229734,3.0622393097047707,-0.24207064139732956,,0.30704194513542,,,-0.25386194404305806
2008-10-31,-1.3429754785797066,0.24313035272297553,-0.16856288722513216,-3.1612684362686565,,0.605140920995093,,,0.7736077770473956
2008-11-30,,0.7229928909920019,0.6237725563283038,-1.3704621157403547,,-0.5872549824435139,,,-0.5200401431734826
2008-12-31,,0.7229928909920019,0.011883862855324914,-2.284843161390171,,0.30704194513542,,,-3.5789301709815864
2009-01-31,-0.2693580209570569,1.2028554292610303,1.0349777723046532,-1.15115251904052,,-0.8853539583031446,,,-0.7323253439255254
2009-02-28,,1.4427866983955435,-1.3764389007011235,1.3583832554647353,,0.605140920995093,,,0.8944922223611951
2009-03-31,,0.7229928909920041,0.19074060045474822,-0.0116349781822197,,0.008942969275789482,,,-0.39297320907157435
2009-04-30,1.4245637859027684,0.0031990835884601904,-0.23197444899026748,-0.6925373584910489,,-0.28915600658384105,,,0.4334655477796263
2009-05-31,,0.7229928909919998,-1.2579644050735304,1.3440207787852134,,0.30704194513542,,-0.07060391761396519,1.4699548550158033
2009-06-30,,0.24313035272297767,-0.8986351810564542,0.4344645050728058,,-0.28915600658384105,,-0.07060391761396519,1.5241474308594152
2009-07-31,0.3374925505093775,0.0031990835884601904,-1.0841514903786,-1.3657371673483825,,-0.5872549824435139,,-0.07060391761396519,-0.1351061447624805
2009-08-31,,-0.23673218554605727,0.4402111004455074,-0.4656363311377891,,-0.2891560065838834,,-0.07060391761396519,0.24292835417987343
2009-09-30,,-0.47666345468056626,2.713156156880484,-0.4656363311377891,,-0.28915600658384105,,-0.07060391761396519,-0.5326559757260824
2009-10-31,-1.3624907946611444,0.2431303527229734,0.24069577865795572,-0.6911520053349487,,0.30704194513542,,-0.07060391761396519,0.38230035036494686
2009-11-30,,0.0031990835884601904,-1.0048897176655334,0.8845166276634053,,0.605140920995093,,-0.07060391761396519,-0.15093107745920142
2009-12-31,,0.0031990835884601904,0.3001450309678154,-1.3649544693902038,,-0.5872549824435139,,-0.07060391761396519,0.1752001442035697
2010-01-31,0.10882062329316197,-0.47666345468056626,0.6499478564006467,0.20914535872121734,,-0.28915600658384105,,-0.07060391761396519,0.4359675134233825
2010-02-28,,0.0031990835884601904,-0.5875489131391253,0.6551010286718827,,-0.28915600658384105,,-0.07060391761396519,-0.3160970226073116
2010-03-31,,-0.236732185546053,-0.11719577355859437,-0.4656363311377891,,0.30704194513542,,-0.07060391761396519,0.4240677182466022
2010-04-30,1.492324315844962,-0.23673218554605727,-0.5875489131391253,0.42746888875275657,,0.30704194513542,,-0.07060391761396519,1.0760845452652361
2010-05-31,,0.0031990835884601904,-1.2379229535813745,0.20217386554122757,,0.008942969275789482,,-0.07060391761396519,-1.2592267986709873
2010-06-30,,-0.47666345468056626,-0.8864827373922498,-0.6880481333046062,,0.30704194513546235,,1.7121450021386555,-0.8157784079727973
2010-07-31,0.1681857030256082,0.4830616218574866,-1.2472425620432293,0.8659736718641619,,0.008942969275789482,,0.6587024586484708,-0.6118556981789776
2010-08-31,,0.0031990835884601904,-0.1131641731596103,-0.6870956201165048,,0.30704194513542,,0.9828386258762196,-1.3240402186723204
2010-09-30,,0.0031990835884601904,2.368710596761008,-0.0229072776270674,,-0.28915600658384105,,1.3069747931039695,-0.3552791214124498
2010-10-31,-1.7784413422822245,-0.236732185546053,-0.29381860379803315,0.6378809397251882,,-0.5872549824435139,,0.334566291420721,-0.6288440449000409
2010-11-30,,-0.47666345468056626,0.639204778997361,-0.24549693591021882,,-0.28915600658384105,,-0.07060391761396519,1.5200442072036684
2010-12-31,,-0.23673218554605513,-0.6432632212115141,-0.4656363311377891,,0.30704194513542,,-0.07060391761396519,1.0923582000610998
2011-01-31,-0.7136788819985964,0.0031990835884601904,0.9229209564116158,0.19365948910619804,,0.605140920995093,,-0.07060391761396519,0.31707410603239666
2011-02-28,,0.0031990835884601904,-0.23702718023260017,0.19198260093665465,,-0.2891560065838834,,-0.07060391761396519,0.9882540432727263
2011-03-31,,0.0031990835884601904,0.10803287351855191,2.3648745927486634,,-0.28915600658384105,,-0.07060391761396519,-0.8335444537858929
2011-04-30,1.4048940544018385,0.0031990835884601904,-0.4673276621833522,0.39909258217801585,,0.30704194513542,,-0.07060391761396519,0.39359618134090557
2011-05-31,,-0.236732185546053,-1.3913646697748698,1.2551933427658442,,-0.8853539583031446,,-0.07060391761396519,-0.9794695102151181
2011-06-30,,0.0031990835884601904,-0.9330373807852029,-2.1864660050414213,,0.30704194513546235,,-0.07060391761396519,-0.9105903960426889
2011-07-31,0.24797434869451696,-0.7165947238150815,-1.5211906297172706,-0.03435398914325788,,-0.2891560065838834,,-0.07060391761396519,-0.2462309488296212
2011-08-31,,0.0031990835884601904,0.40850077455867223,0.17994129283950655,,-0.28915600658384105,,-0.07060391761396519,-2.806042038262777
2011-09-30,,0.2431303527229734,1.9624365691130636,0.17833337679399744,,0.008942969275789482,,-0.07060391761396519,-1.4048537089654332
2011-10-31,-0.8856498933945751,0.0031990835884601904,0.10590046636698092,-0.03721253124769717,,0.008942969275789482,,-0.07060391761396519,0.6123811109641677
2011-11-30,,0.2431303527229734,0.21830639502685567,-0.2516903494842671,,-0.2891560065838834,,-0.07060391761396519,-0.9651582667328699
2011-12-31,,-0.236732185546053,-0.06792814241947795,-1.966989308327022,,-0.28915600658384105,,-0.07060391761396519,-0.7152619382351546
2012-01-31,-0.34868933824168247,0.4830616218574887,0.4409221010582562,0.6076475017869409,,0.30704194513542,,-0.07060391761396519,-0.03107441329536956
2012-02-29,,-0.23673218554605513,-0.4088830863197182,0.6032105985366342,,-0.5872549824434715,,-0.07060391761396519,0.27524124046889964
2012-03-31,,-0.47666345468056626,-0.07005306431409579,0.5988102281980309,,0.30704194513542,,-0.07060391761396519,0.5342697435663035
2012-04-30,1.2275483827550209,0.0031990835884601904,-0.23960846474550548,0.5944459414093112,,0.9032398968547234,,-0.07060391761396519,-0.2062995771553801
2012-05-31,,0.4830616218574866,-0.6909447580161006,-0.6773053598041443,,0.008942969275789482,,-0.07060391761396519,-0.7837282280763618
2012-06-30,,-0.47666345468056626,-0.4088830863197182,-1.5265885956801588,,-0.5872549824435139,,-0.07060391761396519,-0.9711379646214284
2012-07-31,-0.4273626143903542,-0.23673218554605513,-1.2597511915842836,-0.6783502090965126,,0.008942969275789482,,-0.07060391761396519,-0.4901350696105596
2012-08-31,,0.24313035272297553,0.7809087763758447,0.1719810180870956,,0.605140920995093,,-0.07060391761396519,1.0244298328332972
2012-09-30,,0.0031990835884601904,1.6084342598410162,-0.04142999467399787,,0.30704194513546235,,-0.07060391761396519,0.10229747422878617
2012-10-31,-0.3509906428526218,0.0031990835884601904,0.03642044307481368,-0.042124845658984424,,0.008942969275789482,,-0.07060391761396519,-0.11243043508597175
2012-11-30,,0.0031990835884601904,-0.5744035827488289,-1.1011639860002376,,0.008942969275789482,,-0.07060391761396519,-0.38780467478119673
2012-12-31,,-0.23673218554605513,-0.35237234334885614,-1.9546375081582135,,0.008942969275789482,,-0.07060391761396519,0.2105074883209588
2013-01-31,-0.33798834185407445,-0.47666345468056837,0.4783830066242769,-0.2523961507410157,,-0.5872549824435139,,-0.07060391761396519,0.9830552220298163
2013-02-28,,0.0031990835884601904,-0.2971686048165255,2.501405947634247,,0.605140920995093,,-0.07060391761396519,0.24941305408126582
2013-03-31,,0.4830616218574887,0.36324531010426153,-0.04453900014813802,,-0.2891560065838834,,-0.07060391761396519,-0.6344280371696815
2013-04-30,1.1712689049406517,-0.236732185546053,0.3595008657262084,-0.886733662127427,,0.008942969275789482,,-0.07060391761396519,-0.556224492090207
2013-05-31,,-0.23673218554605513,-1.55927197514832,0.16575275937086556,,0.008942969275789482,,-0.07060391761396519,0.9236006173901864
2013-06-30,,0.24313035272297553,-1.4033808729786528,-0.4656363311377891,,0.008942969275789482,,-0.07060391761396519,2.018823568113383
2013-07-31,-0.6921626367039492,0.2431303527229734,-0.9088132488670113,-0.25551547107647177,,-0.28915600658384105,,-0.07060391761396519,1.1576720131911857
2013-08-31,,0.0031990835884601904,-0.018234774458758412,-0.4656363311377891,,0.008942969275789482,,-0.07060391761396519,1.039566724977986
2013-09-30,,-0.47666345468056837,1.90919770669346,-0.04590619987624967,,-0.5872549824435139,,-0.07060391761396519,0.5386231637864253
2013-10-31,-0.44042318403814174,0.4830616218574887,0.08455974394968521,-1.0954873224606685,,0.008942969275789482,,-0.07060391761396519,-1.0009864147513643
2013-11-30,,-0.47666345468056837,0.3546630087545568,-0.4656363311377891,,0.008942969275789482,,-0.07060391761396519,0.271300644579995
2013-12-31,,0.7229928909920041,-0.46090813829248267,-1.097025421646427,,0.008942969275789482,,-0.07060391761396519,0.7029272476114656
2014-01-31,0.3204318856318427,-0.23673218554605513,-0.02702437224676289,0.3758736194321884,,-0.28915600658384105,,-0.07060391761396519,-0.7674404317355502
2014-02-28,,0.0031990835884601904,-0.18998965638163703,1.6262335269341959,,-0.2891560065838834,,-0.07060391761396519,-0.6211129710608514
2014-03-31,,-0.47666345468056837,-0.1901832380133975,0.988667164449504,,0.008942969275789482,,-0.07060391761396519,0.23643575333434008
2014-04-30,0.8665144028445987,0.0031990835884601904,-0.2983522466509169,0.3617362279286418,,-0.28915600658384105,,-0.07060391761396519,-0.016763169813119965
2014-05-31,,0.4830616218574887,-1.4368708061219413,0.7704793495914819,,0.30704194513542,,-0.07060391761396519,-0.7103080462605315
2014-06-30,,-0.236732185546053,-0.5157953200515155,-0.26019038939814954,,-0.28915600658384105,,-0.07060391761396519,-0.05804560293499178
2014-07-31,-0.8427764329571216,-0.23673218554605513,-1.2821622535806023,-0.8766915911286812,,0.30704194513542,,-0.07060391761396519,-0.5629422698436715
2014-08-31,,-0.236732185546053,0.4137980501729186,-0.4656363311377891,,-0.8853539583031446,,-0.07060391761396519,-0.727771766453901
2014-09-30,,0.0031990835884601904,2.5096619246122334,-0.26002701288655083,,0.30704194513542,,-0.07060391761396519,0.7257701939388985
2014-10-31,-1.0892287085793242,-0.47666345468056837,-0.5662868712968876,-0.26019038939814954,,-0.28915600658384105,,-0.07060391761396519,-0.9471190944414337
2014-11-30,,0.0031990835884601904,-0.08503169582702413,-1.4945024085632068,,0.008942969275789482,,-0.07060391761396519,-0.003891214988040359
2014-12-31,,-0.236732185546053,-0.19221975069812758,-2.3279759848969483,,0.008942969275789482,,-0.07060391761396519,-0.8358935533365318
2015-01-31,-0.10467318325393618,0.2431303527229734,0.44557488099566195,-0.8813176169367019,,0.008942969275789482,,-0.7188762520694638,-1.846951038216
2015-02-28,,0.24313035272297553,-0.511587822896496,1.8123846084202686,,0.30704194513542,,-1.2050805029110874,-0.8069234248299548
2015-03-31,,0.0031990835884601904,-0.1401264161423127,1.3833849274954775,,0.30704194513546235,,-0.07060391761396519,0.2803847551028398
2015-04-30,1.5518051833861297,0.2431303527229734,0.49331561198442686,-0.6704313549740093,,-0.2891560065838834,,-0.07060391761396519,-0.021892199382808338
2015-05-31,,-0.236732185546053,-1.092061374935775,0.9645339914266247,,0.008942969275789482,,-0.07060391761396519,1.9631423227117333
2015-06-30,,0.0031990835884601904,-0.1935286455075948,0.1448803730147906,,-0.28915600658384105,,-0.07060391761396519,0.24634353728358913
2015-07-31,0.38813316413583004,0.2431303527229734,-0.4582475329305002,-0.2624506986178549,,0.008942969275789482,,-1.0782446113871855,-1.1780505233595262
2015-08-31,,0.2431303527229734,-0.24649715376720743,-0.4656363311377891,,0.30704194513542,,-0.8457121435933658,-0.9907408654402096
2015-09-30,,0.0031990835884601904,1.8521834909208825,-0.8721673961410811,,0.008942969275789482,,-0.07060391761396519,0.558025907353705
2015-10-31,-0.5933514915267638,-0.236732185546053,-0.04033181264444996,-0.2622908986544071,,-0.28915600658384105,,-0.07060391761396519,-0.06630208955936512
2015-11-30,,0.2431303527229734,0.11435062465142629,-0.668981763621148,,0.008942969275789482,,-0.07060391761396519,1.0217652394227057
2015-12-31,,0.4830616218574887,-0.5077688328263379,-1.6890788540376018,,0.008942969275789482,,-0.07060391761396519,-0.9672223883889638
2016-01-31,0.9491490716941857,-0.236732185546053,0.4228412170198936,0.14680857601261582,,-0.28915600658384105,,-0.07060391761396519,-1.1264349721289715
2016-02-29,,0.2431303527229734,-0.14639257387997784,0.14536128461163114,,0.30704194513542,,-0.07060391761396519,-0.7332886006983701
2016-03-31,,-0.236732185546053,0.00734355354522768,1.156666742372491,,-0.28915600658384105,,-0.07060391761396519,0.868694981338101
2016-04-30,0.08148714468532633,0.2431303527229734,-0.14724661772637151,0.34171390823423103,,0.30704194513542,,-0.07060391761396519,0.4313388769824418
2016-05-31,,-0.47666345468056837,-2.1058791037275153,0.5400191727010408,,-0.5872549824435139,,-0.07060391761396519,0.11809277838498468
2016-06-30,,-0.236732185546053,-0.8203439515975027,0.13588477168002513,,-0.28915600658384105,,-0.07060391761396519,-1.0125454960254878
2016-07-31,-1.210643837784958,0.0031990835884601904,-0.6652500858729936,-0.8664948673640239,,-0.2891560065838834,,-0.07060391761396519,-0.6389770057572262
2016-08-31,,-0.236732185546053,-0.03949460082471735,-0.86711731875724,,0.30704194513546235,,-0.07060391761396519,-0.009532489102685844
2016-09-30,,0.2431303527229734,1.7152907327537776,-0.2648179101098769,,0.30704194513542,,-0.07060391761396519,0.28947742498183543
2016-10-31,-1.134108979330954,-0.236732185546053,-0.04491546278881371,0.13588477168002513,,0.008942969275789482,,-0.07060391761396519,0.5024322307495874
2016-11-30,,-0.23673218554605513,-0.04560871451680844,-1.4689503727398883,,-0.28915600658384105,,-0.07060391761396519,1.6052236275451262
2016-12-31,,0.24313035272297553,-0.5056676967463231,-0.8680546288338922,,0.30704194513542,,-0.07060391761396519,1.7396667514120139
2017-01-31,1.38123268642926,0.0031990835884601904,-0.04595416934600762,1.7399534258789686,,0.605140920995093,,-0.07060391761396519,-0.01731360225474648
2017-02-28,,-0.7165947238150836,0.10596479450798935,-0.06663362220645491,,-0.28915600658384105,-0.4597825055047531,-0.07060391761396519,-0.07890409545972563
2017-03-31,,0.24313035272297553,-0.09840622191295874,-0.06724841861153043,,0.30704194513542,1.3983446200325746,-0.07060391761396519,0.10903646429966574
2017-04-30,0.2889862740192809,-0.47666345468056837,-0.6571886286158676,0.5276561086308709,,-0.28915600658384105,0.24843715082381404,-0.07060391761396519,-1.0667099032856546
2017-05-31,,0.2431303527229734,-1.3733873548473792,-0.26743493846872246,,0.30704194513542,0.8095421786794122,-0.07060391761396519,-0.019377065498830528
2017-06-30,,-0.236732185546053,-0.3011391995514406,-0.6638377238068556,,0.30704194513542,-1.569437935380303,-0.07060391761396519,-0.02214239594718344
2017-07-31,-0.5156190557079691,-0.47666345468056837,-0.7627787231841482,-0.4656363311377891,,-0.28915600658384105,-3.1818655657610386,1.117895362221115,2.380570270714925
2017-08-31,,-0.236732185546053,0.518266200884342,-0.26743493846872246,,-0.28915600658384105,-0.4691092289613175,0.5236457223035754,-0.10253055208086108
2017-09-30,,0.0031990835884601904,1.7247613123925947,0.12805785411921117,,0.008942969275789482,-1.7651730842962492,1.4574665850311384,0.9968957009238343
2017-10-31,-0.3368756750212367,0.2431303527229734,-0.2518554479406431,-0.2680408273857692,,0.30704194513542,1.7209614930574118,0.18407449949355195,0.04667416908414879
2017-11-30,,-0.236732185546053,0.048954236004801685,0.32323904538114995,,0.30704194513542,0.8505845283445527,-0.07060391761396519,-0.7268210195092756
2017-12-31,,-0.47666345468056837,0.04777386200826706,-1.4521072114087814,,0.30704194513546235,-0.012887665671380713,-0.07060391761396519,0.019159789535029784
2018-01-31,0.8889069789225901,-0.236732185546053,0.8905525425144101,1.3073103010287717,,-1.1834529341628175,-1.8567966422107167,0.7820151309633758,1.6734199684616156
2018-02-28,,0.2431303527229734,-0.006378593846183381,1.1001743837279627,,0.008942969275789482,0.8338431926793266,0.8595259535613147,0.7666681144460469
2018-03-31,,-0.47666345468056837,-0.35237234334885614,0.3137273458671489,,0.008942969275789482,1.802997390567998,-0.07060391761396519,-0.7456516030385499
2018-04-30,0.3940271509536511,0.0031990835884601904,-0.20435824525397012,0.31138515247289345,,-0.5872549824435139,-1.0673778701976024,-0.07060391761396519,0.3878046747811992
2018-05-31,,0.24313035272297553,-0.9949330119801535,-0.27174528037505785,,0.008942969275789482,0.7187947655893515,-0.07060391761396519,0.7688540423242686
2018-06-30,,0.2431303527229734,-0.6499654880639745,-0.07828988554484474,,0.605140920995093,1.3014703011737478,-0.07060391761396519,-0.9234755191080004
