date,trade_balance,exports_total,imports_total,manufacturing_sales,employment,cpi_all_items,avg_weekly_earnings,unemployment_rate,usdcad,overnight_rate,bond_yield_10yr
2011-12-31,0.026465135704904635,-1.2888612022279258,-0.2354881575274679,,-0.02203123774535071,-1.9784740908396967,-0.06675268378032054,-0.24194950915348148,,-0.07060391761396519,-0.7152619382351546
2012-01-31,-2.251437051047492,-0.22365746676511086,-0.8478301479204752,,-0.053695950778647514,0.6025819101309988,0.4417524576470677,0.4909460913891054,,-0.07060391761396519,-0.03107441329536956
2012-02-29,-0.17936019767193803,0.3562742337896414,-0.08355257574587475,,-0.2921786652594452,0.5981339446102139,-0.4074763921614199,-0.24194950915348365,,-0.07060391761396519,0.27524124046889964
2012-03-31,1.0114821310618936,1.2655901778372551,1.9190546100987727,,0.4718000422220964,0.593722603086497,-0.06887616455368108,-0.4862480426676764,,-0.07060391761396519,0.5342697435663035
2012-04-30,0.21499621926018453,-1.3305760187314624,-2.101130236304341,,0.36640413568842733,0.5893474350776611,-0.23831657257408947,0.0023490243607134195,,-0.07060391761396519,-0.2062995771553801
2012-05-31,1.4324078788042778,0.27089488341946094,0.8500974778776647,,-0.15593037846422203,-0.6855746490177597,-0.6893467697344838,0.4909460913891032,,-0.07060391761396519,-0.7837282280763618
2012-06-30,-0.4812628109701418,0.5383817248929175,0.44765022717298913,,-0.11440585175138548,-1.5369753529425083,-0.4074763921614199,-0.4862480426676764,,-0.07060391761396519,-0.9711379646214284
2012-07-31,-0.42834902551265663,-0.7431581160577722,-1.2965057003135394,,0.029848609736363642,-0.6866221033715478,-1.2577674389859739,-0.24194950915348365,,-0.07060391761396519,-0.4901350696105596
2012-08-31,-0.02667776886209092,0.4277051600225889,0.7481661504883453,,0.163938520160319,0.1658292047560167,0.7815085541249165,0.2466475578749105,,-0.07060391761396519,1.0244298328332972
2012-09-30,-0.515868282399157,-0.35109348250000255,0.3018055448323399,,0.17775513169983428,-0.048113893158392575,1.6084728101077044,0.0023490243607134195,,-0.07060391761396519,0.10229747422878617
2012-10-31,-0.03997940605311137,0.6516258916169195,0.2264149473670657,,-0.07519418235381943,-0.04881047657456014,0.03752513254118136,0.0023490243607134195,,-0.07060391761396519,-0.11243043508597175
2012-11-30,0.8852417446681355,-0.3836146432481048,-0.0069963369495690455,,0.00017706305023618984,-1.1104900570508625,-0.5728846326499584,0.0023490243607134195,,-0.07060391761396519,-0.38780467478119673
2012-12-31,-0.49192957840179263,-1.4806719054271102,-0.6363870919542565,,0.1587047132106872,-1.9660914946524375,-0.35100397475591977,-0.24194950915348365,,-0.07060391761396519,0.2105074883209588
2013-01-31,-1.7927108931823645,0.681112473611224,-1.079825483893349,,-0.18598455236822514,-0.2596060387610161,0.47918795724053687,-0.48624804266767857,,-0.07060391761396519,0.9830552220298163
2013-02-28,-0.29023263194260956,-0.6927415909827092,-0.10105029150490707,,0.345177462529668,2.5010619527692346,-0.2958376753790154,0.0023490243607134195,,-0.07060391761396519,0.24941305408126582
2013-03-31,0.6500764364345445,1.1239381330109273,1.8161804520420526,,-0.5446391062968687,-0.0512306501334181,0.364128347064491,0.4909460913891054,,-0.07060391761396519,-0.6344280371696815
2013-04-30,0.1201918232805479,0.28273641736863886,-0.954153327565729,,0.06465040310818013,-0.8955251066361635,0.3603864421672553,-0.24194950915348148,,-0.07060391761396519,-0.556224492090207
2013-05-31,1.4992215569053937,0.4594206203254246,-0.043683032979885045,,0.19202464454153148,0.1595854174878575,-1.5570850876633635,-0.24194950915348365,,-0.07060391761396519,0.9236006173901864
2013-06-30,-0.5074884631161377,-0.18306376416085315,0.6642042614963581,,-0.19578955536860113,-0.47337787838479733,-1.4012997107825782,0.2466475578749105,,-0.07060391761396519,2.018823568113383
2013-07-31,0.2631197181503134,0.16248024102464026,-0.5385200502760524,,-0.3318874678826002,-0.262733136314796,-0.9070675022540151,0.2466475578749083,,-0.07060391761396519,1.1576720131911857
2013-08-31,-0.732160964723447,-0.3116262108061996,0.061272666134590925,,0.04470555836251553,-0.47337787838479733,-0.017093017843706614,0.0023490243607134195,,-0.07060391761396519,1.039566724977986
2013-09-30,-0.2565775805234152,0.24586236753760732,0.25192771383075513,,-0.24559859953262791,-0.05260125862037277,1.9090322792997103,-0.48624804266767857,,-0.07060391761396519,0.5386231637864253
2013-10-31,0.06124456793928887,0.17806961501857227,-0.6149536707307719,,-0.1001437050698497,-1.1047992402192461,0.08563178535968058,0.4909460913891054,,-0.07060391761396519,-1.0009864147513643
2013-11-30,0.14193268100520143,-0.08709337720109639,0.29005565984771664,,0.03890467703878576,-0.47337787838479733,0.3555518662284451,-0.48624804266767857,,-0.07060391761396519,0.271300644579995
2013-12-31,0.8209059473069097,-1.4608169537429645,0.0986341186803831,,-0.2713226856743423,-1.1063411742574354,-0.45946616076282853,0.7352446249033024,,-0.07060391761396519,0.7029272476114656
2014-01-31,-1.9645799259404715,-0.3181310350633137,-1.676263528960775,,-0.14611884743063136,0.3702301595578644,-0.02587665452968307,-0.24194950915348365,,-0.07060391761396519,-0.7674404317355502
2014-02-28,-0.4739394853587538,-0.2593611288917326,0.06492352836799367,,-0.15367890431588338,1.623707516035328,-0.18873141566803514,0.0023490243607134195,,-0.07060391761396519,-0.6211129710608514
2014-03-31,0.4470684195153853,1.798862508743667,2.328052659756803,,0.10053439790904335,0.9845515467569538,-0.18892486601280326,-0.48624804266767857,,-0.07060391761396519,0.23643575333434008
2014-04-30,0.6395327144505937,-0.19329285906785457,-1.8310390264370962,,-0.18192901872692888,0.35605752012578623,-0.29702051446794453,0.0023490243607134195,,-0.07060391761396519,-0.016763169813119965
2014-05-31,1.3044618279286089,0.6051407044149135,0.40360428773835105,,-0.15238832837104008,0.7658197370252917,-1.4347669310653703,0.4909460913891054,,-0.07060391761396519,-0.7103080462605315
2014-06-30,-0.08570139723985341,0.7242410541753677,0.9282909176538299,,0.07572739869367996,-0.26741971033596057,-0.5143161180551238,-0.24194950915348148,,-0.07060391761396519,-0.05804560293499178
